target,message,num_char,word_counts,sentance_count,preprocess_data,tf_num_char,tf_word_counts,tf_sentance_count
0,And by when you're done I mean now,34,9,1,youre done mean,15,3,1
0,\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But,77,19,3,luck love someone fortune love one love,39,7,1
0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,147,38,3,hi baby ive got back work wanting see allday hope didnt piss phone today give call xxx,86,17,1
1,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,152,35,4,freemsg today day ready im horny live town love sex fun game netcollex ltd 08700621170150p per msg reply stop end,113,20,1
0,Is it your yahoo boys that bring in the perf? Or legal.,55,14,2,yahoo boy bring perf legal,26,5,1
0,No need to say anything to me. I know i am an outsider,54,14,2,need say anything know outsider,31,5,1
0,have you ever had one foot before?,34,8,1,ever one foot,13,3,1
0,Just got to  &lt;#&gt;,22,10,1,got ltgt,8,2,1
0,"Good! No, donÛ÷t need any receiptsÛÓwell done! (Û_) Yes, please tell . WhatÛ÷s her number, i could ring her",111,26,4,good dont need receiptswell done yes please tell whats number could ring,72,12,1
0,Leave it wif me lar... ÌÏ wan to carry meh so heavy... Is da num 98321561 familiar to Ì_?,89,22,1,leave lar wan carry meh heavy buddy num 98321561 familiar,57,10,1
0,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),153,32,2,beautiful truth expression face could seen everyone depression heart could understood loved one gud ni8,103,15,1
0,Infact happy new year. How are you where are you when are we seeing,67,15,2,infact happy new year seeing,28,5,1
1,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",146,37,3,simpson movie released july 2007 name band died start film agreen day bblue day cred day send b c,97,19,1
0,That's a shame! Maybe cld meet for few hrs tomo?,48,13,2,thats shame maybe cld meet hr tomo,34,7,1
0,Lol I would but despite these cramps I like being a girl.,57,13,1,laugh loud would despite cramp like girl,40,7,1
0,I canåÕt wait for cornwall. Hope tonight isnåÕt too bad as well but itåÕs rock night shite. Anyway iåÕm going for a kip now have a good night. Speak to you soon.,161,36,4,cant wait cornwall hope tonight isnt bad well rock night shite anyway im going kip good night speak soon,104,19,1
0,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,139,30,3,pls help tell sura im expecting battery hont pls send message download movie thanks,83,14,1
1,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,160,32,3,please call amanda regard renewing upgrading current tmobile handset free charge offer end today tel 0845 021 3680 subject t c,126,21,1
0,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",158,41,5,havent found way get another app phone eh go net cafe take job geeee need babe crave see,88,18,1
0,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,90,22,3,work mon thurs sat cant leh booked liao day free,48,10,1
0,ÌÏ comin to fetch us oredi...,29,7,1,comin fetch u oredi,19,4,1
0,What's nannys address?,22,5,1,whats nanny address,19,3,1
0,Haf u eaten? Wat time u wan me 2 come?,38,12,2,haf eaten wat time wan 2 come,29,7,1
1,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,144,29,4,want new video phone 750 anytime network min half price line rental free text 3 month reply call 08000930705 free delivery,122,21,1
0,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",92,23,1,yo call get chance friend mine wanted ask big order,51,10,1
0,This single single answers are we fighting? Plus i said am broke and you didnt reply,84,17,2,single single answer fighting plus said broke didnt reply,57,9,1
0,It certainly puts things into perspective when something like this happens,74,11,1,certainly put thing perspective something like happens,54,7,1
0,Now got tv 2 watch meh? U no work today?,40,12,2,got tv 2 watch meh work today,29,7,1
0,i felt so...not any conveying reason.. Ese he... What about me?,63,16,1,felt sonot conveying reason ese,31,5,1
0,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,134,27,4,hows going got exciting karaoke type activity planned im debating whether play football eve feeling lazy though,111,17,1
0,I told that am coming on wednesday.,35,8,1,told coming wednesday,21,3,1
0,"Its ok, called mom instead have fun",35,8,1,ok called mom instead fun,25,5,1
1,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",112,25,2,dear voucher holder claim week offer pc please go httpwwwwtlpcouktext tscs apply,80,12,1
0,Well if I'm that desperate I'll just call armand again,54,12,1,well im desperate ill call armand,33,6,1
0,Are you at work right now ?,27,7,1,work right,10,2,1
0,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,111,24,2,havent heard anything he answering text im guessing flaked said jb fantastic,76,12,1
0,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",157,40,5,mmmmmm love youso much ahmad cant wait year begin every second take closer side happy new year love,99,18,1
0,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,124,31,1,pls whats full name joke school co fee university florida seem actually ltgt k pls holla back,93,17,1
0,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,77,18,2,ok said ive got wisdom teeth hidden inside n mayb need 2 remove,63,13,1
0,And pls pls drink plenty plenty water,37,7,1,pls pls drink plenty plenty water,33,6,1
0,How are you doing. How's the queen. Are you going for the royal wedding,71,17,3,hows queen going royal wedding,30,5,1
0,He's in lag. That's just the sad part but we keep in touch thanks to skype,74,19,2,he lag thats sad part keep touch thanks skype,45,9,1
0,Ok lor then we go tog lor...,28,8,1,ok youknow go tog youknow,25,5,1
0,Two teams waiting for some players,34,6,1,two team waiting player,23,4,1
0,Can Ì_ send me a copy of da report?,35,10,1,send copy buddy report,22,4,1
0,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",67,17,1,swhrt deyhope ok tot 2daylove n misstake care,45,8,1
0,"Ok da, i already planned. I wil pick you.",41,12,2,ok buddy already planned wil pick,33,6,1
1,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or å£10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",144,28,3,urgent please call 0906346330 abta complimentary 4 spanish holiday 10000 cash await collection sae tc box 47 po19 2ez 150ppm 18,127,21,1
0,I just really need shit before tomorrow and I know you won't be awake before like 6,83,18,1,really need shit tomorrow know wont awake like 6,48,9,1
0,I'm good. Have you registered to vote?,38,10,2,im good registered vote,23,4,1
0,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",61,17,1,hmm ok ill stay like hour co eye really sore,44,10,1
0,Dear got bus directly to calicut,32,6,1,dear got bus directly calicut,29,5,1
0,Mm umma ask vava also to come tell him can play later together,62,13,1,mm umma ask vava also come tell play later together,51,10,1
0,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",79,21,1,well general price ltgt oz let know ifwhenhow much want,55,10,1
0,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",158,32,1,moment dayhas valuemorning brings hopeafternoon brings faithevening brings luvnight brings restwish find todaygood morning,122,14,1
0,&lt;#&gt;  w jetton ave if you forgot,37,13,1,ltgt w jetton ave forgot,24,5,1
0,Ok i'm coming home now.,23,7,1,ok im coming home,17,4,1
0,Can not use foreign stamps in this country.,43,9,1,use foreign stamp country,25,4,1
0,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",108,25,1,sorry lot friendofafriend stuff im talk actual guy want buy,59,10,1
1,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP",148,39,4,cmon babe make horny turn txt fantasy babe im hot sticky need reply cost 150 2 cancel send stop,95,19,1
0,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,81,16,1,wylie update weed dealer carlos went freedom class lunsford,59,9,1
0,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,154,40,5,happy baby alright take job hope fine send kiss make smile across sea kiss kiss,79,15,1
0,C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ì_ not interested.,85,20,2,c movie juz last minute decision mah juz watch 2 lar tot interested,67,13,1
0,How are you enjoying this semester? Take care brother.,54,11,2,enjoying semester take care brother,35,5,1
1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,157,29,2,important information 4 orange user 0796xxxxxx today lucky day2 find log onto httpwwwurawinnercom there fantastic prizeawaiting,127,16,1
0,"Get the door, I'm here",22,7,1,get door im,11,3,1
0,"Lets use it next week, princess :)",34,9,1,let use next week princess,26,5,1
0,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..,69,19,2,go home first lar wait 4 youknow put stuff first,48,10,1
0,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,74,22,5,want kfc tuesday buy 2 meal 2 gravy 2 mark 2,44,11,1
0,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),102,26,1,buddyhe stupid buddyalways sending like thisdon believe messagepandy mental,75,9,1
0,Oi when you gonna ring,22,6,1,oi gon na ring,14,4,1
1,Missed call alert. These numbers called but left no message. 07008009200,72,13,3,missed call alert number called left message 07008009200,56,8,1
0,I attended but nothing is there.,32,7,1,attended nothing,16,2,1
0,Ard 530 like dat lor. We juz meet in mrt station then Ì_ dun haf to come out.,77,20,2,ard 530 like dat youknow juz meet mrt station dun haf come,58,12,1
0,No dear i was sleeping :-P,26,7,1,dear sleeping p,15,3,1
0,Er mw im filled tuth is aight,29,7,1,er mw im filled tuth aight,26,6,1
0,Will be office around 4 pm. Now i am going hospital.,52,13,2,office around 4 pm going hospital,33,6,1
0,Actually i'm waiting for 2 weeks when they start putting ad.,60,13,1,actually im waiting 2 week start putting ad,43,8,1
0,Anything lor if they all go then i go lor...,44,11,1,anything youknow go go youknow,30,5,1
0,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,77,20,2,free sat rite wan 2 watch infernal affair n darren n mayb xy,60,13,1
0,Yo you around? A friend of mine's lookin to pick up later tonight,65,15,2,yo around friend mine lookin pick later tonight,47,8,1
0,Stupid auto correct on my phone,31,6,1,stupid auto correct phone,25,4,1
0,Double eviction this week - Spiral and Michael and good riddance to them!,73,14,1,double eviction week spiral michael good riddance,49,7,1
0,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\""",115,26,2,world suffers lot violence bad people silence good people,57,9,1
0,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",131,30,4,ok thats cool either raglan rd edward rd behind cricket ground gim ring closeby see tuesday,91,16,1
0,Buy one egg for me da..please:),31,10,1,buy one egg buddyplease,23,4,1
0,Have you started in skye,24,5,1,started skye,12,2,1
0,Have you bookedthe hut? And also your time off? How are you by the way?,71,18,3,bookedthe hut also time way,27,5,1
0,And several to you sir.,23,6,1,several sir,11,2,1
0,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,79,21,2,really pig leh sleep much dad wake 10 smth 2 eat lunch today,60,13,1
0,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,97,22,3,love hope anything drastic dont dare sell pc phone,50,9,1
